date,rf
20160510,0.00001
20160511,0.00001
20160512,0.00001
20160513,0.00001
20160516,0.00001
20160517,0.00001
20160518,0.00001
20160519,0.00001
20160520,0.00001
20160523,0.00001
20160524,0.00001
20160525,0.00001
20160526,0.00001
20160527,0.00001
20160531,0.00001
20160601,0.00001
20160602,0.00001
20160603,0.00001
20160606,0.00001
20160607,0.00001
20160608,0.00001
20160609,0.00001
20160610,0.00001
20160613,0.00001
20160614,0.00001
20160615,0.00001
20160616,0.00001
20160617,0.00001
20160620,0.00001
20160621,0.00001
20160622,0.00001
20160623,0.00001
20160624,0.00001
20160627,0.00001
20160628,0.00001
20160629,0.00001
20160630,0.00001
20160701,0.00001
20160705,0.00001
20160706,0.00001
20160707,0.00001
20160708,0.00001
20160711,0.00001
20160712,0.00001
20160713,0.00001
20160714,0.00001
20160715,0.00001
20160718,0.00001
20160719,0.00001
20160720,0.00001
20160721,0.00001
20160722,0.00001
20160725,0.00001
20160726,0.00001
20160727,0.00001
20160728,0.00001
20160729,0.00001
20160801,0.00001
20160802,0.00001
20160803,0.00001
20160804,0.00001
20160805,0.00001
20160808,0.00001
20160809,0.00001
20160810,0.00001
20160811,0.00001
20160812,0.00001
20160815,0.00001
20160816,0.00001
20160817,0.00001
20160818,0.00001
20160819,0.00001
20160822,0.00001
20160823,0.00001
20160824,0.00001
20160825,0.00001
20160826,0.00001
20160829,0.00001
20160830,0.00001
20160831,0.00001
20160901,0.00001
20160902,0.00001
20160906,0.00001
20160907,0.00001
20160908,0.00001
20160909,0.00001
20160912,0.00001
20160913,0.00001
20160914,0.00001
20160915,0.00001
20160916,0.00001
20160919,0.00001
20160920,0.00001
20160921,0.00001
20160922,0.00001
20160923,0.00001
20160926,0.00001
20160927,0.00001
20160928,0.00001
20160929,0.00001
20160930,0.00001
20161003,0.00001
20161004,0.00001
20161005,0.00001
20161006,0.00001
20161007,0.00001
20161010,0.00001
20161011,0.00001
20161012,0.00001
20161013,0.00001
20161014,0.00001
20161017,0.00001
20161018,0.00001
20161019,0.00001
20161020,0.00001
20161021,0.00001
20161024,0.00001
20161025,0.00001
20161026,0.00001
20161027,0.00001
20161028,0.00001
20161031,0.00001
20161101,0.00001
20161102,0.00001
20161103,0.00001
20161104,0.00001
20161107,0.00001
20161108,0.00001
20161109,0.00001
20161110,0.00001
20161111,0.00001
20161114,0.00001
20161115,0.00001
20161116,0.00001
20161117,0.00001
20161118,0.00001
20161121,0.00001
20161122,0.00001
20161123,0.00001
20161125,0.00001
20161128,0.00001
20161129,0.00001
20161130,0.00001
20161201,0.00001
20161202,0.00001
20161205,0.00001
20161206,0.00001
20161207,0.00001
20161208,0.00001
20161209,0.00001
20161212,0.00001
20161213,0.00001
20161214,0.00001
20161215,0.00001
20161216,0.00001
20161219,0.00001
20161220,0.00001
20161221,0.00001
20161222,0.00001
20161223,0.00001
20161227,0.00001
20161228,0.00001
20161229,0.00001
20161230,0.00001
20170103,0.00002
20170104,0.00002
20170105,0.00002
20170106,0.00002
20170109,0.00002
20170110,0.00002
20170111,0.00002
20170112,0.00002
20170113,0.00002
20170117,0.00002
20170118,0.00002
20170119,0.00002
20170120,0.00002
20170123,0.00002
20170124,0.00002
20170125,0.00002
20170126,0.00002
20170127,0.00002
20170130,0.00002
20170131,0.00002
20170201,0.00002
20170202,0.00002
20170203,0.00002
20170206,0.00002
20170207,0.00002
20170208,0.00002
20170209,0.00002
20170210,0.00002
20170213,0.00002
20170214,0.00002
20170215,0.00002
20170216,0.00002
20170217,0.00002
20170221,0.00002
20170222,0.00002
20170223,0.00002
20170224,0.00002
20170227,0.00002
20170228,0.00002
20170301,0.00001
20170302,0.00001
20170303,0.00001
20170306,0.00001
20170307,0.00001
20170308,0.00001
20170309,0.00001
20170310,0.00001
20170313,0.00001
20170314,0.00001
20170315,0.00001
20170316,0.00001
20170317,0.00001
20170320,0.00001
20170321,0.00001
20170322,0.00001
20170323,0.00001
20170324,0.00001
20170327,0.00001
20170328,0.00001
20170329,0.00001
20170330,0.00001
20170331,0.00001
20170403,0.00003
20170404,0.00003
20170405,0.00003
20170406,0.00003
20170407,0.00003
20170410,0.00003
20170411,0.00003
20170412,0.00003
20170413,0.00003
20170417,0.00003
20170418,0.00003
20170419,0.00003
20170420,0.00003
20170421,0.00003
20170424,0.00003
20170425,0.00003
20170426,0.00003
20170427,0.00003
20170428,0.00003
20170501,0.00003
20170502,0.00003
20170503,0.00003
20170504,0.00003
20170505,0.00003
20170508,0.00003
20170509,0.00003
20170510,0.00003
20170511,0.00003
20170512,0.00003
20170515,0.00003
20170516,0.00003
20170517,0.00003
20170518,0.00003
20170519,0.00003
20170522,0.00003
20170523,0.00003
20170524,0.00003
20170525,0.00003
20170526,0.00003
20170530,0.00003
20170531,0.00003
20170601,0.00003
20170602,0.00003
20170605,0.00003
20170606,0.00003
20170607,0.00003
20170608,0.00003
20170609,0.00003
20170612,0.00003
20170613,0.00003
20170614,0.00003
20170615,0.00003
20170616,0.00003
20170619,0.00003
20170620,0.00003
20170621,0.00003
20170622,0.00003
20170623,0.00003
20170626,0.00003
20170627,0.00003
20170628,0.00003
20170629,0.00003
20170630,0.00003
20170703,0.00004
20170705,0.00004
20170706,0.00004
20170707,0.00004
20170710,0.00004
20170711,0.00004
20170712,0.00004
20170713,0.00004
20170714,0.00004
20170717,0.00004
20170718,0.00004
20170719,0.00004
20170720,0.00004
20170721,0.00004
20170724,0.00004
20170725,0.00004
20170726,0.00004
20170727,0.00004
20170728,0.00004
20170731,0.00004
20170801,0.00004
20170802,0.00004
20170803,0.00004
20170804,0.00004
20170807,0.00004
20170808,0.00004
20170809,0.00004
20170810,0.00004
20170811,0.00004
20170814,0.00004
20170815,0.00004
20170816,0.00004
20170817,0.00004
20170818,0.00004
20170821,0.00004
20170822,0.00004
20170823,0.00004
20170824,0.00004
20170825,0.00004
20170828,0.00004
20170829,0.00004
20170830,0.00004
20170831,0.00004
20170901,0.00005
20170905,0.00005
20170906,0.00005
20170907,0.00005
20170908,0.00005
20170911,0.00005
20170912,0.00005
20170913,0.00005
20170914,0.00005
20170915,0.00005
20170918,0.00005
20170919,0.00005
20170920,0.00005
20170921,0.00005
20170922,0.00005
20170925,0.00005
20170926,0.00005
20170927,0.00005
20170928,0.00005
20170929,0.00005
20171002,0.00004
20171003,0.00004
20171004,0.00004
20171005,0.00004
20171006,0.00004
20171009,0.00004
20171010,0.00004
20171011,0.00004
20171012,0.00004
20171013,0.00004
20171016,0.00004
20171017,0.00004
20171018,0.00004
20171019,0.00004
20171020,0.00004
20171023,0.00004
20171024,0.00004
20171025,0.00004
20171026,0.00004
20171027,0.00004
20171030,0.00004
20171031,0.00004
20171101,0.00004
20171102,0.00004
20171103,0.00004
20171106,0.00004
20171107,0.00004
20171108,0.00004
20171109,0.00004
20171110,0.00004
20171113,0.00004
20171114,0.00004
20171115,0.00004
20171116,0.00004
20171117,0.00004
20171120,0.00004
20171121,0.00004
20171122,0.00004
20171124,0.00004
20171127,0.00004
20171128,0.00004
20171129,0.00004
20171130,0.00004
20171201,0.00004
20171204,0.00004
20171205,0.00004
20171206,0.00004
20171207,0.00004
20171208,0.00004
20171211,0.00004
20171212,0.00004
20171213,0.00004
20171214,0.00004
20171215,0.00004
20171218,0.00004
20171219,0.00004
20171220,0.00004
20171221,0.00004
20171222,0.00004
20171226,0.00004
20171227,0.00004
20171228,0.00004
20171229,0.00004
20180102,0.00005
20180103,0.00005
20180104,0.00005
20180105,0.00005
20180108,0.00005
20180109,0.00005
20180110,0.00005
20180111,0.00005
20180112,0.00005
20180116,0.00005
20180117,0.00005
20180118,0.00005
20180119,0.00005
20180122,0.00005
20180123,0.00005
20180124,0.00005
20180125,0.00005
20180126,0.00005
20180129,0.00005
20180130,0.00005
20180131,0.00005
20180201,0.00006
20180202,0.00006
20180205,0.00006
20180206,0.00006
20180207,0.00006
20180208,0.00006
20180209,0.00006
20180212,0.00006
20180213,0.00006
20180214,0.00006
20180215,0.00006
20180216,0.00006
20180220,0.00006
20180221,0.00006
20180222,0.00006
20180223,0.00006
20180226,0.00006
20180227,0.00006
20180228,0.00006
20180301,0.00006
20180302,0.00006
20180305,0.00006
20180306,0.00006
20180307,0.00006
20180308,0.00006
20180309,0.00006
20180312,0.00006
20180313,0.00006
20180314,0.00006
20180315,0.00006
20180316,0.00006
20180319,0.00006
20180320,0.00006
20180321,0.00006
20180322,0.00006
20180323,0.00006
20180326,0.00006
20180327,0.00006
20180328,0.00006
20180329,0.00006
20180402,0.00007
20180403,0.00007
20180404,0.00007
20180405,0.00007
20180406,0.00007
20180409,0.00007
20180410,0.00007
20180411,0.00007
20180412,0.00007
20180413,0.00007
20180416,0.00007
20180417,0.00007
20180418,0.00007
20180419,0.00007
20180420,0.00007
20180423,0.00007
20180424,0.00007
20180425,0.00007
20180426,0.00007
20180427,0.00007
20180430,0.00007
20180501,0.00006
20180502,0.00006
20180503,0.00006
20180504,0.00006
20180507,0.00006
20180508,0.00006
20180509,0.00006
20180510,0.00006
20180511,0.00006
20180514,0.00006
20180515,0.00006
20180516,0.00006
20180517,0.00006
20180518,0.00006
20180521,0.00006
20180522,0.00006
20180523,0.00006
20180524,0.00006
20180525,0.00006
20180529,0.00006
20180530,0.00006
20180531,0.00006
20180601,0.00006
20180604,0.00006
20180605,0.00006
20180606,0.00006
20180607,0.00006
20180608,0.00006
20180611,0.00006
20180612,0.00006
20180613,0.00006
20180614,0.00006
20180615,0.00006
20180618,0.00006
20180619,0.00006
20180620,0.00006
20180621,0.00006
20180622,0.00006
20180625,0.00006
20180626,0.00006
20180627,0.00006
20180628,0.00006
20180629,0.00006
20180702,0.00008
20180703,0.00008
20180705,0.00008
20180706,0.00008
20180709,0.00008
20180710,0.00008
20180711,0.00008
20180712,0.00008
20180713,0.00008
20180716,0.00008
20180717,0.00008
20180718,0.00008
20180719,0.00008
20180720,0.00008
20180723,0.00008
20180724,0.00008
20180725,0.00008
20180726,0.00008
20180727,0.00008
20180730,0.00008
20180731,0.00008
20180801,0.00007
20180802,0.00007
20180803,0.00007
20180806,0.00007
20180807,0.00007
20180808,0.00007
20180809,0.00007
20180810,0.00007
20180813,0.00007
20180814,0.00007
20180815,0.00007
20180816,0.00007
20180817,0.00007
20180820,0.00007
20180821,0.00007
20180822,0.00007
20180823,0.00007
20180824,0.00007
20180827,0.00007
20180828,0.00007
20180829,0.00007
20180830,0.00007
20180831,0.00007
20180904,0.00008
20180905,0.00008
20180906,0.00008
20180907,0.00008
20180910,0.00008
20180911,0.00008
20180912,0.00008
20180913,0.00008
20180914,0.00008
20180917,0.00008
20180918,0.00008
20180919,0.00008
20180920,0.00008
20180921,0.00008
20180924,0.00008
20180925,0.00008
20180926,0.00008
20180927,0.00008
20180928,0.00008
20181001,0.00008
20181002,0.00008
20181003,0.00008
20181004,0.00008
20181005,0.00008
20181008,0.00008
20181009,0.00008
20181010,0.00008
20181011,0.00008
20181012,0.00008
20181015,0.00008
20181016,0.00008
20181017,0.00008
20181018,0.00008
20181019,0.00008
20181022,0.00008
20181023,0.00008
20181024,0.00008
20181025,0.00008
20181026,0.00008
20181029,0.00008
20181030,0.00008
20181031,0.00008
20181101,0.00008
20181102,0.00008
20181105,0.00008
20181106,0.00008
20181107,0.00008
20181108,0.00008
20181109,0.00008
20181112,0.00008
20181113,0.00008
20181114,0.00008
20181115,0.00008
20181116,0.00008
20181119,0.00008
20181120,0.00008
20181121,0.00008
20181123,0.00008
20181126,0.00008
20181127,0.00008
20181128,0.00008
20181129,0.00008
20181130,0.00008
20181203,0.00010
20181204,0.00010
20181206,0.00010
20181207,0.00010
20181210,0.00010
20181211,0.00010
20181212,0.00010
20181213,0.00010
20181214,0.00010
20181217,0.00010
20181218,0.00010
20181219,0.00010
20181220,0.00010
20181221,0.00010
20181224,0.00010
20181226,0.00010
20181227,0.00010
20181228,0.00010
20181231,0.00010
20190102,0.00010
20190103,0.00010
20190104,0.00010
20190107,0.00010
20190108,0.00010
20190109,0.00010
20190110,0.00010
20190111,0.00010
20190114,0.00010
20190115,0.00010
20190116,0.00010
20190117,0.00010
20190118,0.00010
20190122,0.00010
20190123,0.00010
20190124,0.00010
20190125,0.00010
20190128,0.00010
20190129,0.00010
20190130,0.00010
20190131,0.00010
20190201,0.00010
20190204,0.00010
20190205,0.00010
20190206,0.00010
20190207,0.00010
20190208,0.00010
20190211,0.00010
20190212,0.00010
20190213,0.00010
20190214,0.00010
20190215,0.00010
20190219,0.00010
20190220,0.00010
20190221,0.00010
20190222,0.00010
20190225,0.00010
20190226,0.00010
20190227,0.00010
20190228,0.00010
20190301,0.00009
20190304,0.00009
20190305,0.00009
20190306,0.00009
20190307,0.00009
20190308,0.00009
20190311,0.00009
20190312,0.00009
20190313,0.00009
20190314,0.00009
20190315,0.00009
20190318,0.00009
20190319,0.00009
20190320,0.00009
20190321,0.00009
20190322,0.00009
20190325,0.00009
20190326,0.00009
20190327,0.00009
20190328,0.00009
20190329,0.00009
20190401,0.00010
20190402,0.00010
20190403,0.00010
20190404,0.00010
20190405,0.00010
20190408,0.00010
20190409,0.00010
20190410,0.00010
20190411,0.00010
20190412,0.00010
20190415,0.00010
20190416,0.00010
20190417,0.00010
20190418,0.00010
20190422,0.00010
20190423,0.00010
20190424,0.00010
20190425,0.00010
20190426,0.00010
20190429,0.00010
20190430,0.00010
20190501,0.00009
20190502,0.00009
20190503,0.00009
20190506,0.00009
20190507,0.00009
20190508,0.00009
20190509,0.00009
20190510,0.00009
20190513,0.00009
20190514,0.00009
20190515,0.00009
20190516,0.00009
20190517,0.00009
20190520,0.00009
20190521,0.00009
20190522,0.00009
20190523,0.00009
20190524,0.00009
20190528,0.00009
20190529,0.00009
20190530,0.00009
20190531,0.00009
20190603,0.00009
20190604,0.00009
20190605,0.00009
20190606,0.00009
20190607,0.00009
20190610,0.00009
20190611,0.00009
20190612,0.00009
20190613,0.00009
20190614,0.00009
20190617,0.00009
20190618,0.00009
20190619,0.00009
20190620,0.00009
20190621,0.00009
20190624,0.00009
20190625,0.00009
20190626,0.00009
20190627,0.00009
20190628,0.00009
20190701,0.00009
20190702,0.00009
20190703,0.00009
20190705,0.00009
20190708,0.00009
20190709,0.00009
20190710,0.00009
20190711,0.00009
20190712,0.00009
20190715,0.00009
20190716,0.00009
20190717,0.00009
20190718,0.00009
20190719,0.00009
20190722,0.00009
20190723,0.00009
20190724,0.00009
20190725,0.00009
20190726,0.00009
20190729,0.00009
20190730,0.00009
20190731,0.00009
20190801,0.00007
20190802,0.00007
20190805,0.00007
20190806,0.00007
20190807,0.00007
20190808,0.00007
20190809,0.00007
20190812,0.00007
20190813,0.00007
20190814,0.00007
20190815,0.00007
20190816,0.00007
20190819,0.00007
20190820,0.00007
20190821,0.00007
20190822,0.00007
20190823,0.00007
20190826,0.00007
20190827,0.00007
20190828,0.00007
20190829,0.00007
20190830,0.00007
20190903,0.00009
20190904,0.00009
20190905,0.00009
20190906,0.00009
20190909,0.00009
20190910,0.00009
20190911,0.00009
20190912,0.00009
20190913,0.00009
20190916,0.00009
20190917,0.00009
20190918,0.00009
20190919,0.00009
20190920,0.00009
20190923,0.00009
20190924,0.00009
20190925,0.00009
20190926,0.00009
20190927,0.00009
20190930,0.00009
20191001,0.00007
20191002,0.00007
20191003,0.00007
20191004,0.00007
20191007,0.00007
20191008,0.00007
20191009,0.00007
20191010,0.00007
20191011,0.00007
20191014,0.00007
20191015,0.00007
20191016,0.00007
20191017,0.00007
20191018,0.00007
20191021,0.00007
20191022,0.00007
20191023,0.00007
20191024,0.00007
20191025,0.00007
20191028,0.00007
20191029,0.00007
20191030,0.00007
20191031,0.00007
20191101,0.00006
20191104,0.00006
20191105,0.00006
20191106,0.00006
20191107,0.00006
20191108,0.00006
20191111,0.00006
20191112,0.00006
20191113,0.00006
20191114,0.00006
20191115,0.00006
20191118,0.00006
20191119,0.00006
20191120,0.00006
20191121,0.00006
20191122,0.00006
20191125,0.00006
20191126,0.00006
20191127,0.00006
20191129,0.00006
20191202,0.00007
20191203,0.00007
20191204,0.00007
20191205,0.00007
20191206,0.00007
20191209,0.00007
20191210,0.00007
20191211,0.00007
20191212,0.00007
20191213,0.00007
20191216,0.00007
20191217,0.00007
20191218,0.00007
20191219,0.00007
20191220,0.00007
20191223,0.00007
20191224,0.00007
20191226,0.00007
20191227,0.00007
20191230,0.00007
20191231,0.00007
20200102,0.00006
20200103,0.00006
20200106,0.00006
20200107,0.00006
20200108,0.00006
20200109,0.00006
20200110,0.00006
20200113,0.00006
20200114,0.00006
20200115,0.00006
20200116,0.00006
20200117,0.00006
20200121,0.00006
20200122,0.00006
20200123,0.00006
20200124,0.00006
20200127,0.00006
20200128,0.00006
20200129,0.00006
20200130,0.00006
20200131,0.00006
20200203,0.00006
20200204,0.00006
20200205,0.00006
20200206,0.00006
20200207,0.00006
20200210,0.00006
20200211,0.00006
20200212,0.00006
20200213,0.00006
20200214,0.00006
20200218,0.00006
20200219,0.00006
20200220,0.00006
20200221,0.00006
20200224,0.00006
20200225,0.00006
20200226,0.00006
20200227,0.00006
20200228,0.00006
20200302,0.00006
20200303,0.00006
20200304,0.00006
20200305,0.00006
20200306,0.00006
20200309,0.00006
20200310,0.00006
20200311,0.00006
20200312,0.00006
20200313,0.00006
20200316,0.00006
20200317,0.00006
20200318,0.00006
20200319,0.00006
20200320,0.00006
20200323,0.00006
20200324,0.00006
20200325,0.00006
20200326,0.00006
20200327,0.00006
20200330,0.00006
20200331,0.00006
20200401,0.00000
20200402,0.00000
20200403,0.00000
20200406,0.00000
20200407,0.00000
20200408,0.00000
20200409,0.00000
20200413,0.00000
20200414,0.00000
20200415,0.00000
20200416,0.00000
20200417,0.00000
20200420,0.00000
20200421,0.00000
20200422,0.00000
20200423,0.00000
20200424,0.00000
20200427,0.00000
20200428,0.00000
20200429,0.00000
20200430,0.00000
20200501,0.00000
20200504,0.00000
20200505,0.00000
20200506,0.00000
20200507,0.00000
20200508,0.00000
20200511,0.00000
20200512,0.00000
20200513,0.00000
20200514,0.00000
20200515,0.00000
20200518,0.00000
20200519,0.00000
20200520,0.00000
20200521,0.00000
20200522,0.00000
20200526,0.00000
20200527,0.00000
20200528,0.00000
20200529,0.00000
20200601,0.00000
20200602,0.00000
20200603,0.00000
20200604,0.00000
20200605,0.00000
20200608,0.00000
20200609,0.00000
20200610,0.00000
20200611,0.00000
20200612,0.00000
20200615,0.00000
20200616,0.00000
20200617,0.00000
20200618,0.00000
20200619,0.00000
20200622,0.00000
20200623,0.00000
20200624,0.00000
20200625,0.00000
20200626,0.00000
20200629,0.00000
20200630,0.00000
20200701,0.00000
20200702,0.00000
20200706,0.00000
20200707,0.00000
20200708,0.00000
20200709,0.00000
20200710,0.00000
20200713,0.00000
20200714,0.00000
20200715,0.00000
20200716,0.00000
20200717,0.00000
20200720,0.00000
20200721,0.00000
20200722,0.00000
20200723,0.00000
20200724,0.00000
20200727,0.00000
20200728,0.00000
20200729,0.00000
20200730,0.00000
20200731,0.00000
20200803,0.00000
20200804,0.00000
20200805,0.00000
20200806,0.00000
20200807,0.00000
20200810,0.00000
20200811,0.00000
20200812,0.00000
20200813,0.00000
20200814,0.00000
20200817,0.00000
20200818,0.00000
20200819,0.00000
20200820,0.00000
20200821,0.00000
20200824,0.00000
20200825,0.00000
20200826,0.00000
20200827,0.00000
20200828,0.00000
20200831,0.00000
20200901,0.00000
20200902,0.00000
20200903,0.00000
20200904,0.00000
20200908,0.00000
20200909,0.00000
20200910,0.00000
20200911,0.00000
20200914,0.00000
20200915,0.00000
20200916,0.00000
20200917,0.00000
20200918,0.00000
20200921,0.00000
20200922,0.00000
20200923,0.00000
20200924,0.00000
20200925,0.00000
20200928,0.00000
20200929,0.00000
20200930,0.00000
20201001,0.00000
20201002,0.00000
20201005,0.00000
20201006,0.00000
20201007,0.00000
20201008,0.00000
20201009,0.00000
20201012,0.00000
20201013,0.00000
20201014,0.00000
20201015,0.00000
20201016,0.00000
20201019,0.00000
20201020,0.00000
20201021,0.00000
20201022,0.00000
20201023,0.00000
20201026,0.00000
20201027,0.00000
20201028,0.00000
20201029,0.00000
20201030,0.00000
20201102,0.00000
20201103,0.00000
20201104,0.00000
20201105,0.00000
20201106,0.00000
20201109,0.00000
20201110,0.00000
20201111,0.00000
20201112,0.00000
20201113,0.00000
20201116,0.00000
20201117,0.00000
20201118,0.00000
20201119,0.00000
20201120,0.00000
20201123,0.00000
20201124,0.00000
20201125,0.00000
20201127,0.00000
20201130,0.00000
20201201,0.00000
20201202,0.00000
20201203,0.00000
20201204,0.00000
20201207,0.00000
20201208,0.00000
20201209,0.00000
20201210,0.00000
20201211,0.00000
20201214,0.00000
20201215,0.00000
20201216,0.00000
20201217,0.00000
20201218,0.00000
20201221,0.00000
20201222,0.00000
20201223,0.00000
20201224,0.00000
20201228,0.00000
20201229,0.00000
20201230,0.00000
20201231,0.00000
